Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
16602,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,400,250,31 May 2016
16603,Bangalore,Bangalore,Onion,Local,FAQ,400,700,550,31 May 2016
16604,Bangalore,Bangalore,Onion,Onion,FAQ,600,1000,800,31 May 2016
16605,Bangalore,Bangalore,Onion,Puna,FAQ,600,1200,900,31 May 2016
16606,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,400,200,30 May 2016
16607,Bangalore,Bangalore,Onion,Local,FAQ,400,600,450,30 May 2016
16608,Bangalore,Bangalore,Onion,Onion,FAQ,600,950,775,30 May 2016
16609,Bangalore,Bangalore,Onion,Puna,FAQ,600,1150,875,30 May 2016
16610,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,400,250,28 May 2016
16611,Bangalore,Bangalore,Onion,Local,FAQ,400,600,450,28 May 2016
16612,Bangalore,Bangalore,Onion,Onion,FAQ,600,1000,800,28 May 2016
16613,Bangalore,Bangalore,Onion,Puna,FAQ,600,1200,900,28 May 2016
16614,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,300,200,27 May 2016
16615,Bangalore,Bangalore,Onion,Local,FAQ,300,600,450,27 May 2016
16616,Bangalore,Bangalore,Onion,Onion,FAQ,600,1000,800,27 May 2016
16617,Bangalore,Bangalore,Onion,Puna,FAQ,600,1200,900,27 May 2016
16618,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,300,200,26 May 2016
16619,Bangalore,Bangalore,Onion,Local,FAQ,300,600,450,26 May 2016
16620,Bangalore,Bangalore,Onion,Onion,FAQ,600,1000,800,26 May 2016
16621,Bangalore,Bangalore,Onion,Puna,FAQ,600,1200,900,26 May 2016
16622,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,300,200,25 May 2016
16623,Bangalore,Bangalore,Onion,Local,FAQ,300,600,450,25 May 2016
16624,Bangalore,Bangalore,Onion,Onion,FAQ,600,1000,800,25 May 2016
16625,Bangalore,Bangalore,Onion,Puna,FAQ,600,1200,900,25 May 2016
16626,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,400,250,24 May 2016
16627,Bangalore,Bangalore,Onion,Local,FAQ,400,700,550,24 May 2016
16628,Bangalore,Bangalore,Onion,Onion,FAQ,600,900,750,24 May 2016
16629,Bangalore,Bangalore,Onion,Puna,FAQ,600,1100,850,24 May 2016
16630,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,400,250,23 May 2016
16631,Bangalore,Bangalore,Onion,Local,FAQ,400,700,550,23 May 2016
16632,Bangalore,Bangalore,Onion,Onion,FAQ,600,900,750,23 May 2016
16633,Bangalore,Bangalore,Onion,Puna,FAQ,600,1100,850,23 May 2016
16634,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,400,250,21 May 2016
16635,Bangalore,Bangalore,Onion,Local,FAQ,400,700,550,21 May 2016
16636,Bangalore,Bangalore,Onion,Onion,FAQ,700,900,800,21 May 2016
16637,Bangalore,Bangalore,Onion,Puna,FAQ,600,1100,850,21 May 2016
16638,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,400,250,20 May 2016
16639,Bangalore,Bangalore,Onion,Local,FAQ,400,700,550,20 May 2016
16640,Bangalore,Bangalore,Onion,Onion,FAQ,600,900,750,20 May 2016
16641,Bangalore,Bangalore,Onion,Puna,FAQ,600,1000,800,20 May 2016
16642,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,400,250,19 May 2016
16643,Bangalore,Bangalore,Onion,Local,FAQ,400,700,550,19 May 2016
16644,Bangalore,Bangalore,Onion,Onion,FAQ,600,900,750,19 May 2016
16645,Bangalore,Bangalore,Onion,Puna,FAQ,600,1000,800,19 May 2016
16646,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,400,250,18 May 2016
16647,Bangalore,Bangalore,Onion,Local,FAQ,400,700,550,18 May 2016
16648,Bangalore,Bangalore,Onion,Onion,FAQ,700,900,800,18 May 2016
16649,Bangalore,Bangalore,Onion,Puna,FAQ,600,1050,825,18 May 2016
16650,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,400,250,17 May 2016
16651,Bangalore,Bangalore,Onion,Local,FAQ,400,700,550,17 May 2016
16652,Bangalore,Bangalore,Onion,Onion,FAQ,700,950,825,17 May 2016
16653,Bangalore,Bangalore,Onion,Puna,FAQ,600,1100,850,17 May 2016
16654,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,400,250,16 May 2016
16655,Bangalore,Bangalore,Onion,Local,FAQ,400,700,550,16 May 2016
16656,Bangalore,Bangalore,Onion,Onion,FAQ,700,950,825,16 May 2016
16657,Bangalore,Bangalore,Onion,Puna,FAQ,600,1100,850,16 May 2016
16658,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,400,250,13 May 2016
16659,Bangalore,Bangalore,Onion,Local,FAQ,400,700,550,13 May 2016
16660,Bangalore,Bangalore,Onion,Onion,FAQ,700,900,800,13 May 2016
16661,Bangalore,Bangalore,Onion,Puna,FAQ,600,1050,825,13 May 2016
16662,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,400,250,12 May 2016
16663,Bangalore,Bangalore,Onion,Local,FAQ,400,700,550,12 May 2016
16664,Bangalore,Bangalore,Onion,Onion,FAQ,700,900,800,12 May 2016
16665,Bangalore,Bangalore,Onion,Puna,FAQ,600,1050,825,12 May 2016
16666,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,400,250,11 May 2016
16667,Bangalore,Bangalore,Onion,Local,FAQ,400,700,550,11 May 2016
16668,Bangalore,Bangalore,Onion,Onion,FAQ,600,900,750,11 May 2016
16669,Bangalore,Bangalore,Onion,Puna,FAQ,600,1050,825,11 May 2016
16670,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,400,250,10 May 2016
16671,Bangalore,Bangalore,Onion,Local,FAQ,400,700,550,10 May 2016
16672,Bangalore,Bangalore,Onion,Onion,FAQ,600,900,750,10 May 2016
16673,Bangalore,Bangalore,Onion,Puna,FAQ,600,1050,825,10 May 2016
16674,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,400,250,07 May 2016
16675,Bangalore,Bangalore,Onion,Local,FAQ,400,700,550,07 May 2016
16676,Bangalore,Bangalore,Onion,Onion,FAQ,600,900,750,07 May 2016
16677,Bangalore,Bangalore,Onion,Puna,FAQ,600,1100,850,07 May 2016
16678,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,400,250,06 May 2016
16679,Bangalore,Bangalore,Onion,Local,FAQ,400,700,550,06 May 2016
16680,Bangalore,Bangalore,Onion,Onion,FAQ,600,900,750,06 May 2016
16681,Bangalore,Bangalore,Onion,Puna,FAQ,600,1100,850,06 May 2016
16682,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,400,250,05 May 2016
16683,Bangalore,Bangalore,Onion,Local,FAQ,400,700,550,05 May 2016
16684,Bangalore,Bangalore,Onion,Onion,FAQ,600,900,750,05 May 2016
16685,Bangalore,Bangalore,Onion,Puna,FAQ,600,1100,850,05 May 2016
16686,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,400,250,04 May 2016
16687,Bangalore,Bangalore,Onion,Local,FAQ,400,700,550,04 May 2016
16688,Bangalore,Bangalore,Onion,Onion,FAQ,600,900,750,04 May 2016
16689,Bangalore,Bangalore,Onion,Puna,FAQ,600,1100,850,04 May 2016
16690,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,500,300,02 May 2016
16691,Bangalore,Bangalore,Onion,Local,FAQ,500,700,600,02 May 2016
16692,Bangalore,Bangalore,Onion,Onion,FAQ,700,1050,875,02 May 2016
16693,Bangalore,Bangalore,Onion,Puna,FAQ,700,1200,950,02 May 2016
16694,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,500,300,30 Apr 2016
16695,Bangalore,Bangalore,Onion,Local,FAQ,500,700,600,30 Apr 2016
16696,Bangalore,Bangalore,Onion,Onion,FAQ,700,1050,875,30 Apr 2016
16697,Bangalore,Bangalore,Onion,Puna,FAQ,700,1200,950,30 Apr 2016
16698,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,500,300,29 Apr 2016
16699,Bangalore,Bangalore,Onion,Local,FAQ,500,700,600,29 Apr 2016
16700,Bangalore,Bangalore,Onion,Onion,FAQ,700,1050,875,29 Apr 2016
16701,Bangalore,Bangalore,Onion,Puna,FAQ,700,1200,950,29 Apr 2016
16702,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,500,300,28 Apr 2016
16703,Bangalore,Bangalore,Onion,Local,FAQ,500,700,600,28 Apr 2016
16704,Bangalore,Bangalore,Onion,Onion,FAQ,700,1050,875,28 Apr 2016
16705,Bangalore,Bangalore,Onion,Puna,FAQ,700,1200,950,28 Apr 2016
16706,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,500,300,27 Apr 2016
16707,Bangalore,Bangalore,Onion,Local,FAQ,500,700,600,27 Apr 2016
16708,Bangalore,Bangalore,Onion,Onion,FAQ,700,1050,875,27 Apr 2016
16709,Bangalore,Bangalore,Onion,Puna,FAQ,700,1200,950,27 Apr 2016
16710,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,400,250,26 Apr 2016
16711,Bangalore,Bangalore,Onion,Local,FAQ,400,600,500,26 Apr 2016
16712,Bangalore,Bangalore,Onion,Onion,FAQ,600,900,750,26 Apr 2016
16713,Bangalore,Bangalore,Onion,Puna,FAQ,600,1100,850,26 Apr 2016
16714,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,400,250,25 Apr 2016
16715,Bangalore,Bangalore,Onion,Local,FAQ,400,600,500,25 Apr 2016
16716,Bangalore,Bangalore,Onion,Onion,FAQ,600,900,750,25 Apr 2016
16717,Bangalore,Bangalore,Onion,Puna,FAQ,600,1100,850,25 Apr 2016
16718,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,400,250,23 Apr 2016
16719,Bangalore,Bangalore,Onion,Local,FAQ,400,600,500,23 Apr 2016
16720,Bangalore,Bangalore,Onion,Onion,FAQ,600,900,750,23 Apr 2016
16721,Bangalore,Bangalore,Onion,Puna,FAQ,600,1000,800,23 Apr 2016
16722,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,400,250,22 Apr 2016
16723,Bangalore,Bangalore,Onion,Local,FAQ,400,600,500,22 Apr 2016
16724,Bangalore,Bangalore,Onion,Onion,FAQ,600,900,750,22 Apr 2016
16725,Bangalore,Bangalore,Onion,Puna,FAQ,600,1000,800,22 Apr 2016
16726,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,400,250,21 Apr 2016
16727,Bangalore,Bangalore,Onion,Local,FAQ,400,600,500,21 Apr 2016
16728,Bangalore,Bangalore,Onion,Onion,FAQ,600,900,750,21 Apr 2016
16729,Bangalore,Bangalore,Onion,Puna,FAQ,600,1000,800,21 Apr 2016
16730,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,400,250,18 Apr 2016
16731,Bangalore,Bangalore,Onion,Local,FAQ,400,600,500,18 Apr 2016
16732,Bangalore,Bangalore,Onion,Onion,FAQ,600,900,750,18 Apr 2016
16733,Bangalore,Bangalore,Onion,Puna,FAQ,600,1000,800,18 Apr 2016
16734,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,400,250,16 Apr 2016
16735,Bangalore,Bangalore,Onion,Local,FAQ,400,600,500,16 Apr 2016
16736,Bangalore,Bangalore,Onion,Onion,FAQ,600,900,750,16 Apr 2016
16737,Bangalore,Bangalore,Onion,Puna,FAQ,600,1000,800,16 Apr 2016
16738,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,400,250,15 Apr 2016
16739,Bangalore,Bangalore,Onion,Local,FAQ,400,600,500,15 Apr 2016
16740,Bangalore,Bangalore,Onion,Onion,FAQ,600,900,750,15 Apr 2016
16741,Bangalore,Bangalore,Onion,Puna,FAQ,600,1000,800,15 Apr 2016
16742,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,400,250,13 Apr 2016
16743,Bangalore,Bangalore,Onion,Local,FAQ,400,600,500,13 Apr 2016
16744,Bangalore,Bangalore,Onion,Onion,FAQ,600,1000,800,13 Apr 2016
16745,Bangalore,Bangalore,Onion,Puna,FAQ,600,1050,825,13 Apr 2016
16746,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,400,250,12 Apr 2016
16747,Bangalore,Bangalore,Onion,Local,FAQ,400,600,500,12 Apr 2016
16748,Bangalore,Bangalore,Onion,Onion,FAQ,600,1000,800,12 Apr 2016
16749,Bangalore,Bangalore,Onion,Puna,FAQ,600,1100,850,12 Apr 2016
16750,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,400,250,11 Apr 2016
16751,Bangalore,Bangalore,Onion,Local,FAQ,400,600,500,11 Apr 2016
16752,Bangalore,Bangalore,Onion,Onion,FAQ,600,1000,800,11 Apr 2016
16753,Bangalore,Bangalore,Onion,Puna,FAQ,600,1200,900,11 Apr 2016
16754,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,400,250,07 Apr 2016
16755,Bangalore,Bangalore,Onion,Local,FAQ,400,600,500,07 Apr 2016
16756,Bangalore,Bangalore,Onion,Onion,FAQ,600,1000,800,07 Apr 2016
16757,Bangalore,Bangalore,Onion,Puna,FAQ,600,1200,900,07 Apr 2016
16758,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,400,250,06 Apr 2016
16759,Bangalore,Bangalore,Onion,Local,FAQ,400,600,500,06 Apr 2016
16760,Bangalore,Bangalore,Onion,Onion,FAQ,600,1000,800,06 Apr 2016
16761,Bangalore,Bangalore,Onion,Puna,FAQ,600,1100,800,06 Apr 2016
16762,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,400,250,05 Apr 2016
16763,Bangalore,Bangalore,Onion,Local,FAQ,400,600,500,05 Apr 2016
16764,Bangalore,Bangalore,Onion,Onion,FAQ,600,1000,800,05 Apr 2016
16765,Bangalore,Bangalore,Onion,Puna,FAQ,600,1100,800,05 Apr 2016
16766,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,400,250,04 Apr 2016
16767,Bangalore,Bangalore,Onion,Local,FAQ,400,600,500,04 Apr 2016
16768,Bangalore,Bangalore,Onion,Onion,FAQ,600,1000,800,04 Apr 2016
16769,Bangalore,Bangalore,Onion,Puna,FAQ,600,1100,800,04 Apr 2016
16770,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,400,250,02 Apr 2016
16771,Bangalore,Bangalore,Onion,Local,FAQ,400,600,500,02 Apr 2016
16772,Bangalore,Bangalore,Onion,Onion,FAQ,600,1000,800,02 Apr 2016
16773,Bangalore,Bangalore,Onion,Puna,FAQ,600,1100,800,02 Apr 2016
16774,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,400,250,01 Apr 2016
16775,Bangalore,Bangalore,Onion,Local,FAQ,400,700,550,01 Apr 2016
16776,Bangalore,Bangalore,Onion,Onion,FAQ,700,1000,850,01 Apr 2016
16777,Bangalore,Bangalore,Onion,Puna,FAQ,600,1200,900,01 Apr 2016
16778,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,400,250,31 Mar 2016
16779,Bangalore,Bangalore,Onion,Local,FAQ,400,700,550,31 Mar 2016
16780,Bangalore,Bangalore,Onion,Onion,FAQ,700,1100,900,31 Mar 2016
16781,Bangalore,Bangalore,Onion,Puna,FAQ,600,1200,900,31 Mar 2016
16782,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,400,250,30 Mar 2016
16783,Bangalore,Bangalore,Onion,Local,FAQ,400,700,550,30 Mar 2016
16784,Bangalore,Bangalore,Onion,Onion,FAQ,700,1000,850,30 Mar 2016
16785,Bangalore,Bangalore,Onion,Puna,FAQ,600,1100,850,30 Mar 2016
16786,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,400,250,29 Mar 2016
16787,Bangalore,Bangalore,Onion,Local,FAQ,400,700,550,29 Mar 2016
16788,Bangalore,Bangalore,Onion,Onion,FAQ,700,1000,850,29 Mar 2016
16789,Bangalore,Bangalore,Onion,Puna,FAQ,600,1100,850,29 Mar 2016
16790,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,400,250,28 Mar 2016
16791,Bangalore,Bangalore,Onion,Local,FAQ,400,700,550,28 Mar 2016
16792,Bangalore,Bangalore,Onion,Onion,FAQ,700,1000,850,28 Mar 2016
16793,Bangalore,Bangalore,Onion,Puna,FAQ,600,1100,850,28 Mar 2016
16794,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,400,250,26 Mar 2016
16795,Bangalore,Bangalore,Onion,Local,FAQ,400,700,550,26 Mar 2016
16796,Bangalore,Bangalore,Onion,Onion,FAQ,700,1100,900,26 Mar 2016
16797,Bangalore,Bangalore,Onion,Puna,FAQ,600,1200,900,26 Mar 2016
16798,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,400,250,24 Mar 2016
16799,Bangalore,Bangalore,Onion,Local,FAQ,400,700,550,24 Mar 2016
16800,Bangalore,Bangalore,Onion,Onion,FAQ,700,900,800,24 Mar 2016
16801,Bangalore,Bangalore,Onion,Puna,FAQ,600,1000,800,24 Mar 2016
16802,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,400,250,23 Mar 2016
16803,Bangalore,Bangalore,Onion,Local,FAQ,400,700,550,23 Mar 2016
16804,Bangalore,Bangalore,Onion,Onion,FAQ,700,800,750,23 Mar 2016
16805,Bangalore,Bangalore,Onion,Puna,FAQ,600,900,750,23 Mar 2016
16806,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,400,250,22 Mar 2016
16807,Bangalore,Bangalore,Onion,Local,FAQ,400,700,550,22 Mar 2016
16808,Bangalore,Bangalore,Onion,Onion,FAQ,700,800,750,22 Mar 2016
16809,Bangalore,Bangalore,Onion,Puna,FAQ,600,900,750,22 Mar 2016
16810,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,400,250,21 Mar 2016
16811,Bangalore,Bangalore,Onion,Local,FAQ,400,700,550,21 Mar 2016
16812,Bangalore,Bangalore,Onion,Onion,FAQ,700,800,750,21 Mar 2016
16813,Bangalore,Bangalore,Onion,Puna,FAQ,600,900,750,21 Mar 2016
16814,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,400,250,19 Mar 2016
16815,Bangalore,Bangalore,Onion,Local,FAQ,400,700,550,19 Mar 2016
16816,Bangalore,Bangalore,Onion,Onion,FAQ,700,900,800,19 Mar 2016
16817,Bangalore,Bangalore,Onion,Puna,FAQ,500,900,700,19 Mar 2016
16818,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,300,200,18 Mar 2016
16819,Bangalore,Bangalore,Onion,Local,FAQ,400,600,500,18 Mar 2016
16820,Bangalore,Bangalore,Onion,Onion,FAQ,600,900,750,18 Mar 2016
16821,Bangalore,Bangalore,Onion,Puna,FAQ,500,900,700,18 Mar 2016
16822,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,400,250,17 Mar 2016
16823,Bangalore,Bangalore,Onion,Local,FAQ,400,700,550,17 Mar 2016
16824,Bangalore,Bangalore,Onion,Onion,FAQ,700,1000,850,17 Mar 2016
16825,Bangalore,Bangalore,Onion,Puna,FAQ,500,1050,775,17 Mar 2016
16826,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,400,250,16 Mar 2016
16827,Bangalore,Bangalore,Onion,Local,FAQ,400,700,550,16 Mar 2016
16828,Bangalore,Bangalore,Onion,Onion,FAQ,700,1000,850,16 Mar 2016
16829,Bangalore,Bangalore,Onion,Puna,FAQ,500,1050,775,16 Mar 2016
16830,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,400,250,15 Mar 2016
16831,Bangalore,Bangalore,Onion,Local,FAQ,400,700,550,15 Mar 2016
16832,Bangalore,Bangalore,Onion,Onion,FAQ,700,1000,850,15 Mar 2016
16833,Bangalore,Bangalore,Onion,Puna,FAQ,500,1050,775,15 Mar 2016
16834,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,400,250,14 Mar 2016
16835,Bangalore,Bangalore,Onion,Local,FAQ,400,700,550,14 Mar 2016
16836,Bangalore,Bangalore,Onion,Onion,FAQ,700,1000,850,14 Mar 2016
16837,Bangalore,Bangalore,Onion,Puna,FAQ,500,1050,775,14 Mar 2016
16838,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,600,350,11 Mar 2016
16839,Bangalore,Bangalore,Onion,Local,FAQ,600,800,700,11 Mar 2016
16840,Bangalore,Bangalore,Onion,Onion,FAQ,800,1100,950,11 Mar 2016
16841,Bangalore,Bangalore,Onion,Puna,FAQ,600,1100,850,11 Mar 2016
16842,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,600,350,10 Mar 2016
16843,Bangalore,Bangalore,Onion,Local,FAQ,600,800,700,10 Mar 2016
16844,Bangalore,Bangalore,Onion,Onion,FAQ,800,1100,950,10 Mar 2016
16845,Bangalore,Bangalore,Onion,Puna,FAQ,600,1100,850,10 Mar 2016
16846,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,600,350,09 Mar 2016
16847,Bangalore,Bangalore,Onion,Local,FAQ,600,800,700,09 Mar 2016
16848,Bangalore,Bangalore,Onion,Onion,FAQ,800,1100,950,09 Mar 2016
16849,Bangalore,Bangalore,Onion,Puna,FAQ,600,1100,850,09 Mar 2016
16850,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,600,350,08 Mar 2016
16851,Bangalore,Bangalore,Onion,Local,FAQ,600,800,700,08 Mar 2016
16852,Bangalore,Bangalore,Onion,Onion,FAQ,800,1100,950,08 Mar 2016
16853,Bangalore,Bangalore,Onion,Puna,FAQ,600,1000,800,08 Mar 2016
16854,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,600,350,05 Mar 2016
16855,Bangalore,Bangalore,Onion,Local,FAQ,600,800,700,05 Mar 2016
16856,Bangalore,Bangalore,Onion,Onion,FAQ,800,1100,950,05 Mar 2016
16857,Bangalore,Bangalore,Onion,Puna,FAQ,600,1000,800,05 Mar 2016
16858,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,600,350,04 Mar 2016
16859,Bangalore,Bangalore,Onion,Local,FAQ,600,800,700,04 Mar 2016
16860,Bangalore,Bangalore,Onion,Onion,FAQ,800,1100,950,04 Mar 2016
16861,Bangalore,Bangalore,Onion,Puna,FAQ,600,1000,800,04 Mar 2016
16862,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,500,300,03 Mar 2016
16863,Bangalore,Bangalore,Onion,Local,FAQ,500,800,650,03 Mar 2016
16864,Bangalore,Bangalore,Onion,Onion,FAQ,800,1150,975,03 Mar 2016
16865,Bangalore,Bangalore,Onion,Puna,FAQ,600,1000,800,03 Mar 2016
16866,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,500,300,02 Mar 2016
16867,Bangalore,Bangalore,Onion,Local,FAQ,500,800,650,02 Mar 2016
16868,Bangalore,Bangalore,Onion,Onion,FAQ,800,1300,1050,02 Mar 2016
16869,Bangalore,Bangalore,Onion,Puna,FAQ,600,1100,850,02 Mar 2016
16870,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,500,300,01 Mar 2016
16871,Bangalore,Bangalore,Onion,Local,FAQ,500,800,650,01 Mar 2016
16872,Bangalore,Bangalore,Onion,Onion,FAQ,800,1100,950,01 Mar 2016
16873,Bangalore,Bangalore,Onion,Puna,FAQ,600,1000,800,01 Mar 2016
16874,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,500,300,29 Feb 2016
16875,Bangalore,Bangalore,Onion,Local,FAQ,500,800,650,29 Feb 2016
16876,Bangalore,Bangalore,Onion,Onion,FAQ,800,1100,950,29 Feb 2016
16877,Bangalore,Bangalore,Onion,Puna,FAQ,600,1000,800,29 Feb 2016
16878,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,500,300,27 Feb 2016
16879,Bangalore,Bangalore,Onion,Local,FAQ,500,800,650,27 Feb 2016
16880,Bangalore,Bangalore,Onion,Onion,FAQ,800,1100,950,27 Feb 2016
16881,Bangalore,Bangalore,Onion,Puna,FAQ,600,1000,800,27 Feb 2016
16882,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,600,350,26 Feb 2016
16883,Bangalore,Bangalore,Onion,Local,FAQ,600,900,750,26 Feb 2016
16884,Bangalore,Bangalore,Onion,Onion,FAQ,900,1200,1050,26 Feb 2016
16885,Bangalore,Bangalore,Onion,Puna,FAQ,600,1000,800,26 Feb 2016
16886,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,600,350,25 Feb 2016
16887,Bangalore,Bangalore,Onion,Local,FAQ,600,900,750,25 Feb 2016
16888,Bangalore,Bangalore,Onion,Onion,FAQ,900,1200,1050,25 Feb 2016
16889,Bangalore,Bangalore,Onion,Puna,FAQ,600,1000,800,25 Feb 2016
16890,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,600,350,24 Feb 2016
16891,Bangalore,Bangalore,Onion,Local,FAQ,600,900,750,24 Feb 2016
16892,Bangalore,Bangalore,Onion,Onion,FAQ,900,1300,1100,24 Feb 2016
16893,Bangalore,Bangalore,Onion,Puna,FAQ,600,1100,850,24 Feb 2016
16894,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,600,350,23 Feb 2016
16895,Bangalore,Bangalore,Onion,Local,FAQ,600,900,750,23 Feb 2016
16896,Bangalore,Bangalore,Onion,Onion,FAQ,900,1300,1100,23 Feb 2016
16897,Bangalore,Bangalore,Onion,Puna,FAQ,600,1100,850,23 Feb 2016
16898,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,600,350,22 Feb 2016
16899,Bangalore,Bangalore,Onion,Local,FAQ,600,900,750,22 Feb 2016
16900,Bangalore,Bangalore,Onion,Onion,FAQ,900,1300,1100,22 Feb 2016
16901,Bangalore,Bangalore,Onion,Puna,FAQ,700,1200,950,22 Feb 2016
16902,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,600,350,20 Feb 2016
16903,Bangalore,Bangalore,Onion,Local,FAQ,600,1000,800,20 Feb 2016
16904,Bangalore,Bangalore,Onion,Onion,FAQ,1000,1400,1200,20 Feb 2016
16905,Bangalore,Bangalore,Onion,Puna,FAQ,800,1300,1050,20 Feb 2016
16906,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,600,350,19 Feb 2016
16907,Bangalore,Bangalore,Onion,Local,FAQ,600,1000,800,19 Feb 2016
16908,Bangalore,Bangalore,Onion,Onion,FAQ,1000,1400,1200,19 Feb 2016
16909,Bangalore,Bangalore,Onion,Puna,FAQ,800,1300,1050,19 Feb 2016
16910,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,600,350,18 Feb 2016
16911,Bangalore,Bangalore,Onion,Local,FAQ,600,1000,800,18 Feb 2016
16912,Bangalore,Bangalore,Onion,Onion,FAQ,1000,1500,1250,18 Feb 2016
16913,Bangalore,Bangalore,Onion,Puna,FAQ,800,1500,1150,18 Feb 2016
16914,Bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,100,600,350,17 Feb 2016
16915,Bangalore,Bangalore,Onion,Local,FAQ,600,1000,800,17 Feb 2016
16916,Bangalore,Bangalore,Onion,Onion,FAQ,1000,1500,1250,17 Feb 2016
